gene_id,gene_start,gene_end,kinase_chromosome,kinase_start,kinase_end,kinase_query
JAILWY010000012.1.g7810,2411738,2413671,JAILWY010000012.1,2412192,2412423,GEFM01004694.1
JAILWY010000012.1.g7810,2411738,2413671,JAILWY010000012.1,2412190,2412423,GBHO01024074.1
JAILWY010000012.1.g7810,2411738,2413671,JAILWY010000012.1,2412190,2412417,GBBM01006728.1
JAILWY010000012.1.g7810,2411738,2413671,JAILWY010000012.1,2412190,2412417,GACK01001943.1
JAILWY010000012.1.g7810,2411738,2413671,JAILWY010000012.1,2412189,2412429,OB792685.1
JAILWY010000012.1.g7838,3373846,3386875,JAILWY010000012.1,3373948,3374071,OD564521.1
JAILWY010000012.1.g7865,4465030,4469811,JAILWY010000012.1,4469110,4469233,OB795443.1
JAILWY010000012.1.g7865,4465030,4469811,JAILWY010000012.1,4469110,4469233,OB795443.1
JAILWY010000012.1.g7944,5798240,5802301,JAILWY010000012.1,5800637,5800701,OD564412.1
JAILWY010000012.1.g7995,6980690,6982269,JAILWY010000012.1,6981126,6981195,OC317036.1
JAILWY010000012.1.g8045,7871333,7872286,JAILWY010000012.1,7871812,7871931,OC000329.1
JAILWY010000012.1.g8052,7910614,7916477,JAILWY010000012.1,7911727,7911900,OB792685.1
JAILWY010000012.1.g8063,7959741,7960808,JAILWY010000012.1,7959905,7960012,OE001395.1
JAILWY010000012.1.g8225,10774215,10780862,JAILWY010000012.1,10775935,10775992,OD564332.1
JAILWY010000012.1.g8410,15506945,15512583,JAILWY010000012.1,15507558,15507586,OD000143.1
JAILWY010000012.1.g8440,16175030,16185307,JAILWY010000012.1,16176995,16177054,GDHF01001138.1
JAILWY010000012.1.g8440,16175030,16185307,JAILWY010000012.1,16176995,16177054,GDHF01025419.1
JAILWY010000012.1.g8440,16175030,16185307,JAILWY010000012.1,16176995,16177054,GDHF01030591.1
JAILWY010000012.1.g8440,16175030,16185307,JAILWY010000012.1,16176995,16177054,GDHF01033817.1
JAILWY010000012.1.g8440,16175030,16185307,JAILWY010000012.1,16175696,16176365,OB661736.1
JAILWY010000012.1.g8453,16440770,16453105,JAILWY010000012.1,16445131,16445219,OA564513.1
JAILWY010000012.1.g8453,16440770,16453105,JAILWY010000012.1,16445158,16445233,OA564528.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17174061,17174151,XM_045728076.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183320,17183409,XM_043736443.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183365,17183413,GFDL01015563.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183365,17183413,GFDL01015565.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183365,17183413,GFDL01015576.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183365,17183413,GFDL01015578.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183276,17183413,GEGO01001631.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183276,17183413,GEFM01006450.1
JAILWY010000012.1.g8510,17172448,17183658,JAILWY010000012.1,17183276,17183413,GANP01010958.1
JAILWY010000012.1.g8511,17193743,17196011,JAILWY010000012.1,17193749,17194019,XM_045728076.1
JAILWY010000012.1.g8511,17193743,17196011,JAILWY010000012.1,17193745,17193895,OD564507.1
JAILWY010000012.1.g8511,17193743,17196011,JAILWY010000012.1,17193745,17193895,OE000105.1
JAILWY010000012.1.g8511,17193743,17196011,JAILWY010000012.1,17193938,17194015,OB664760.1
JAILWY010000012.1.g8582,18050447,18068147,JAILWY010000012.1,18065211,18065238,OE001554.1
JAILWY010000012.1.g8582,18050447,18068147,JAILWY010000012.1,18065211,18065238,OD564868.1
JAILWY010000012.1.g8582,18050447,18068147,JAILWY010000012.1,18065211,18065248,OE180504.1
JAILWY010000012.1.g8582,18050447,18068147,JAILWY010000012.1,18065211,18065238,OE004398.1
JAILWY010000012.1.g8582,18050447,18068147,JAILWY010000012.1,18065211,18065248,OC001992.1
JAILWY010000012.1.g8608,18335513,18338270,JAILWY010000012.1,18336820,18336888,IACT01007658.1
JAILWY010000012.1.g8608,18335513,18338270,JAILWY010000012.1,18336820,18336888,IACF01007671.2
JAILWY010000012.1.g8608,18335513,18338270,JAILWY010000012.1,18336807,18337001,GFDL01010918.1
JAILWY010000012.1.g8608,18335513,18338270,JAILWY010000012.1,18336321,18336512,GFAA01001539.1
JAILWY010000012.1.g8608,18335513,18338270,JAILWY010000012.1,18336321,18336512,GBBK01002388.1
JAILWY010000013.1.g8677,317844,322736,JAILWY010000013.1,318379,318423,OC001624.1
JAILWY010000013.1.g8677,317844,322736,JAILWY010000013.1,318379,318423,OE181662.1
JAILWY010000013.1.g8765,1509327,1510073,JAILWY010000013.1,1509814,1509841,OE000194.1
JAILWY010000013.1.g8765,1509327,1510073,JAILWY010000013.1,1509814,1509841,OD564614.1
JAILWY010000013.1.g8765,1509327,1510073,JAILWY010000013.1,1509814,1509841,OB792862.1
JAILWY010000013.1.g8780,1683748,1692652,JAILWY010000013.1,1683749,1684083,AF364305.1
JAILWY010000013.1.g8791,1754619,1757262,JAILWY010000013.1,1755256,1755404,OC316513.1
JAILWY010000013.1.g8791,1754619,1757262,JAILWY010000013.1,1754931,1755502,GBXI01002337.1
JAILWY010000013.1.g8791,1754619,1757262,JAILWY010000013.1,1754931,1755502,GBXI01007539.1
JAILWY010000013.1.g8791,1754619,1757262,JAILWY010000013.1,1755171,1755502,GBXI01012187.1
JAILWY010000013.1.g8831,2201816,2214842,JAILWY010000013.1,2213258,2213285,OE000086.1
JAILWY010000013.1.g8863,3183803,3188556,JAILWY010000013.1,3184735,3184804,OB792739.1
JAILWY010000013.1.g9157,10020345,10029691,JAILWY010000013.1,10026601,10026839,OE839334.1
JAILWY010000013.1.g9203,11617285,11621580,JAILWY010000013.1,11618735,11618773,OC000538.1
JAILWY010000013.1.g9206,11704754,11718608,JAILWY010000013.1,11717124,11717151,OC316846.1
JAILWY010000013.1.g9212,11782032,11783024,JAILWY010000013.1,11782793,11783024,OD566026.1
JAILWY010000013.1.g9264,13304294,13317688,JAILWY010000013.1,13310742,13310952,MK318816.1
JAILWY010000013.1.g9330,14916154,14927864,JAILWY010000013.1,14916388,14916430,OB792739.1
JAILWY010000013.1.g9330,14916154,14927864,JAILWY010000013.1,14918727,14918858,OB792702.1
JAILWY010000013.1.g9330,14916154,14927864,JAILWY010000013.1,14916916,14916980,OA565564.1
JAILWY010000013.1.g9336,14979446,14987816,JAILWY010000013.1,14985538,14985583,OB792739.1
JAILWY010000013.1.g9383,15969989,15978205,JAILWY010000013.1,15976402,15976429,OE179538.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OE840356.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OE842959.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OC317057.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OE000023.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OC318381.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OB796600.1
JAILWY010000014.1.g9443,53318,56800,JAILWY010000014.1,54698,55231,OB793449.1
JAILWY010000014.1.g9467,215931,228697,JAILWY010000014.1,216473,216500,OE839968.1
JAILWY010000014.1.g9483,352407,377111,JAILWY010000014.1,355058,355085,OE843360.1
JAILWY010000014.1.g9483,352407,377111,JAILWY010000014.1,355058,355085,OD566532.1
JAILWY010000014.1.g9547,1133455,1135560,JAILWY010000014.1,1134367,1135469,XM_043742878.1
JAILWY010000014.1.g9547,1133455,1135560,JAILWY010000014.1,1134367,1135469,XM_043742877.1
JAILWY010000014.1.g9547,1133455,1135560,JAILWY010000014.1,1134367,1135469,XM_043742876.1
JAILWY010000014.1.g9547,1133455,1135560,JAILWY010000014.1,1134367,1135469,XM_043742875.1
JAILWY010000014.1.g9547,1133455,1135560,JAILWY010000014.1,1134367,1135469,XM_043742874.1
JAILWY010000014.1.g9562,1275938,1277840,JAILWY010000014.1,1277451,1277508,OD564412.1
JAILWY010000014.1.g9695,2541443,2546768,JAILWY010000014.1,2543098,2543127,OE840635.1
JAILWY010000014.1.g9695,2541443,2546768,JAILWY010000014.1,2543100,2543127,OE839157.1
JAILWY010000014.1.g9706,2882360,2891903,JAILWY010000014.1,2884802,2884863,OC317955.1
JAILWY010000014.1.g9706,2882360,2891903,JAILWY010000014.1,2884802,2884863,OB792955.1
JAILWY010000014.1.g9706,2882360,2891903,JAILWY010000014.1,2884802,2884863,OD564624.1
JAILWY010000014.1.g9765,3817839,3824025,JAILWY010000014.1,3823185,3823263,OC317036.1
JAILWY010000014.1.g9830,5138349,5150051,JAILWY010000014.1,5139780,5139824,OB793234.1
JAILWY010000014.1.g9889,6180678,6200641,JAILWY010000014.1,6190248,6190307,OD566866.1
JAILWY010000014.1.g9889,6180678,6200641,JAILWY010000014.1,6193861,6193970,HBDT01091118.1
JAILWY010000014.1.g9928,6952964,6959560,JAILWY010000014.1,6957854,6958056,OA567754.1
JAILWY010000014.1.g9936,7014433,7021483,JAILWY010000014.1,7016755,7016789,OC870696.1
JAILWY010000014.1.g9951,7085845,7091097,JAILWY010000014.1,7088791,7088847,OA565564.1
JAILWY010000014.1.g9975,7630589,7636161,JAILWY010000014.1,7632093,7632163,HBDT01038756.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060134.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060136.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060138.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060141.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060143.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060145.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060146.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060147.1
JAILWY010000014.1.g9988,7688780,7700719,JAILWY010000014.1,7689062,7689950,HBDT01060149.1
JAILWY010000014.1.g9990,7712147,7714956,JAILWY010000014.1,7712947,7713029,OA882176.1
JAILWY010000014.1.g9990,7712147,7714956,JAILWY010000014.1,7712947,7713029,OB660200.1
JAILWY010000014.1.g9990,7712147,7714956,JAILWY010000014.1,7712947,7713034,OE179122.1
JAILWY010000014.1.g9990,7712147,7714956,JAILWY010000014.1,7712947,7713028,OB792639.1
JAILWY010000014.1.g10062,8996913,8997698,JAILWY010000014.1,8997015,8997100,GQ885203.1
JAILWY010000014.1.g10062,8996913,8997698,JAILWY010000014.1,8997015,8997089,GQ885202.1
JAILWY010000014.1.g10064,9005070,9008503,JAILWY010000014.1,9006124,9006288,IACW01016957.1
JAILWY010000014.1.g10081,9302471,9312846,JAILWY010000014.1,9310170,9310355,AB184961.1
JAILWY010000014.1.g10083,9460767,9464795,JAILWY010000014.1,9464640,9464718,GBGD01000753.1
JAILWY010000014.1.g10083,9460767,9464795,JAILWY010000014.1,9464651,9464714,GEFM01003303.1
JAILWY010000014.1.g10083,9460767,9464795,JAILWY010000014.1,9464640,9464690,GBBI01002159.1
JAILWY010000014.1.g10083,9460767,9464795,JAILWY010000014.1,9464651,9464714,GANP01003218.1
JAILWY010000014.1.g10083,9460767,9464795,JAILWY010000014.1,9464651,9464683,GANP01003219.1
JAILWY010000014.1.g10084,9467963,9472622,JAILWY010000014.1,9470039,9470175,HQ620620.1
JAILWY010000014.1.g10084,9467963,9472622,JAILWY010000014.1,9470038,9470175,EU307653.1
JAILWY010000014.1.g10084,9467963,9472622,JAILWY010000014.1,9471581,9471800,OA882894.1
JAILWY010000014.1.g10118,10331707,10336678,JAILWY010000014.1,10334653,10334680,OD009115.1
JAILWY010000014.1.g10133,10529365,10539984,JAILWY010000014.1,10534018,10534139,OE000664.1
JAILWY010000014.1.g10192,11693997,11699629,JAILWY010000014.1,11695017,11695807,HBDT01002187.1
JAILWY010000014.1.g10200,11773057,11778856,JAILWY010000014.1,11774131,11774158,GDIP01105374.1
JAILWY010000014.1.g10200,11773057,11778856,JAILWY010000014.1,11774041,11774068,OD564954.1
JAILWY010000014.1.g10264,13356390,13372752,JAILWY010000014.1,13366921,13366949,OE180815.1
JAILWY010000014.1.g10264,13356390,13372752,JAILWY010000014.1,13366921,13366949,OB794262.1
JAILWY010000014.1.g10359,15494913,15497668,JAILWY010000014.1,15496055,15496132,OE840356.1
JAILWY010000014.1.g10359,15494913,15497668,JAILWY010000014.1,15496055,15496132,OE842959.1
JAILWY010000014.1.g10359,15494913,15497668,JAILWY010000014.1,15496055,15496132,OE000023.1
JAILWY010000014.1.g10359,15494913,15497668,JAILWY010000014.1,15496055,15496132,OC318381.1
JAILWY010000014.1.g10359,15494913,15497668,JAILWY010000014.1,15496055,15496132,OB796600.1
JAILWY010000014.1.g10359,15494913,15497668,JAILWY010000014.1,15496055,15496132,OB793449.1
JAILWY010000014.1.g10375,15690571,15691784,JAILWY010000014.1,15691442,15691763,CV526447.2
JAILWY010000014.1.g10375,15690571,15691784,JAILWY010000014.1,15691415,15691654,OE839469.1
JAILWY010000014.1.g10375,15690571,15691784,JAILWY010000014.1,15691415,15691654,OB793280.1
JAILWY010000014.1.g10375,15690571,15691784,JAILWY010000014.1,15690857,15691670,MK577498.1
JAILWY010000014.1.g10375,15690571,15691784,JAILWY010000014.1,15690571,15690777,MK577498.1
JAILWY010000014.1.g10375,15690571,15691784,JAILWY010000014.1,15690857,15691751,MN004960.1
JAILWY010000014.1.g10384,15730783,15735987,JAILWY010000014.1,15733647,15733701,OE842151.1
JAILWY010000015.1.g10445,1645078,1647867,JAILWY010000015.1,1647273,1647338,OC317036.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062333,2062412,XM_062081192.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081190.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081185.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081179.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081168.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081159.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_017052071.3
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_028665195.2
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081145.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_017052070.3
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081137.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_017052069.3
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_017052067.3
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_062081120.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_028665194.2
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_028665193.2
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_026444323.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_026444299.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_026444266.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_026444205.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_026444168.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_016916410.2
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,XM_016916411.2
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036349.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036348.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036347.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036346.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036345.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036344.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036343.1
JAILWY010000015.1.g10469,2051934,2074471,JAILWY010000015.1,2062354,2062412,JR036342.1
JAILWY010000015.1.g10525,2944118,2961658,JAILWY010000015.1,2959192,2959304,EU930279.1
JAILWY010000015.1.g10525,2944118,2961658,JAILWY010000015.1,2959185,2959312,OC319463.1
JAILWY010000015.1.g10525,2944118,2961658,JAILWY010000015.1,2959186,2959323,OD000392.1
JAILWY010000015.1.g10629,5734190,5755157,JAILWY010000015.1,5740665,5740692,GDIP01105374.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7146517,7146708,BI639462.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7146539,7146708,BI636724.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7146517,7146708,AI542191.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7143688,7144021,GFAC01005445.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7146515,7146705,GFAC01005445.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7146515,7146705,GBBK01002579.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7146515,7146708,GALX01003067.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7144436,7144630,GALX01003067.1
JAILWY010000015.1.g10681,7139617,7147641,JAILWY010000015.1,7144177,7144333,GAIX01006887.1
JAILWY010000015.1.g10756,8367992,8368429,JAILWY010000015.1,8368274,8368317,OC855087.1
JAILWY010000015.1.g10757,8371355,8376693,JAILWY010000015.1,8371558,8371605,OC317057.1
JAILWY010000015.1.g10767,8528164,8539223,JAILWY010000015.1,8533185,8533261,LR899720.1
JAILWY010000015.1.g10768,8603710,8615601,JAILWY010000015.1,8603845,8603903,OA882144.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8907739,8907767,OC000243.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903278,8903359,OA886118.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903027,8903105,LR900167.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903028,8903103,LR900167.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903027,8903102,LR900167.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903027,8903102,LR900167.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903030,8903102,LR900167.1
JAILWY010000015.1.g10784,8900507,8922084,JAILWY010000015.1,8903030,8903102,LR900167.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813544,OC316535.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813544,OD564507.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813548,OE181349.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813548,OD002008.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813548,OC003428.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813548,OE842455.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813544,OB792784.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813546,OD000037.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813546,OC000248.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813464,813548,OA565795.1
JAILWY010000016.1.g10899,812714,815156,JAILWY010000016.1,813460,813546,OD564329.1
JAILWY010000016.1.g10958,1389160,1396307,JAILWY010000016.1,1394458,1394520,OA565564.1
JAILWY010000016.1.g11008,2130817,2140429,JAILWY010000016.1,2136634,2136851,OE840150.1
JAILWY010000016.1.g11008,2130817,2140429,JAILWY010000016.1,2138441,2138530,OE840150.1
JAILWY010000016.1.g11008,2130817,2140429,JAILWY010000016.1,2136640,2136851,OD564727.1
JAILWY010000016.1.g11008,2130817,2140429,JAILWY010000016.1,2138441,2138530,OD564727.1
JAILWY010000016.1.g11026,2738375,2739787,JAILWY010000016.1,2738409,2738625,OA567407.1
JAILWY010000016.1.g11045,2878038,2884601,JAILWY010000016.1,2879054,2879166,OC006852.1
JAILWY010000016.1.g11045,2878038,2884601,JAILWY010000016.1,2879054,2879166,OA564307.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3751099,3751181,OC316535.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3750865,3750950,OC316535.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3750682,3750756,OE839944.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3751099,3751181,OB793458.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3750865,3750950,OB793458.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3752366,3752453,OE839132.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3752373,3752453,OE839132.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3750684,3752221,OC316487.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3751099,3752453,OB792665.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3751102,3752445,OA882213.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3750682,3750756,OE179191.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3750682,3750756,OD564888.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3752368,3752453,LR900288.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3751097,3751181,LR900288.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3752373,3752454,OB660478.1
JAILWY010000016.1.g11088,3749834,3759425,JAILWY010000016.1,3751100,3751182,OB660032.1
JAILWY010000016.1.g11165,6379056,6391718,JAILWY010000016.1,6384058,6384118,HBDT01016885.1
JAILWY010000016.1.g11195,6862743,6866240,JAILWY010000016.1,6863425,6863743,AX664509.1
JAILWY010000016.1.g11195,6862743,6866240,JAILWY010000016.1,6862969,6863236,AX664509.1
JAILWY010000016.1.g11216,7081534,7083006,JAILWY010000016.1,7082346,7083006,MW962476.1
JAILWY010000016.1.g11216,7081534,7083006,JAILWY010000016.1,7082346,7083006,GBBI01002165.1
JAILWY010000016.1.g11222,7278649,7287043,JAILWY010000016.1,7281554,7281581,OC316487.1
JAILWY010000016.1.g11222,7278649,7287043,JAILWY010000016.1,7281554,7281581,OB792675.1
JAILWY010000016.1.g11240,7619876,7630615,JAILWY010000016.1,7625625,7625681,GBHO01022262.1
JAILWY010000016.1.g11240,7619876,7630615,JAILWY010000016.1,7624929,7628291,GBHO01022262.1
JAILWY010000016.1.g11240,7619876,7630615,JAILWY010000016.1,7626668,7626784,GBHO01022264.1
JAILWY010000016.1.g11240,7619876,7630615,JAILWY010000016.1,7625625,7625681,GBHO01022266.1
JAILWY010000016.1.g11240,7619876,7630615,JAILWY010000016.1,7624929,7628291,GBHO01022266.1
JAILWY010000016.1.g11255,8120561,8123541,JAILWY010000016.1,8121314,8121341,AF190405.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707492,8707586,OC316535.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707492,8707568,OB793458.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709187,8709284,OB793126.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707496,8707567,OB792665.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707493,8707568,OA882213.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709277,OC001187.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709277,OA565564.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709195,8709275,LR899791.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707492,8707567,OE179191.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707496,8707587,OD001515.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709192,8709276,OE000338.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8707492,8707587,OC000060.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709276,LR899577.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709270,LR899577.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709265,LR899577.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709271,LR899577.1
JAILWY010000016.1.g11289,8705381,8713474,JAILWY010000016.1,8709193,8709274,OB660310.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907479,11907641,OC317632.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907479,11907641,OE181099.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907479,11907641,OB794310.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11916846,11917045,EZ420007.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907479,11907641,OD001358.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907479,11907641,OC006380.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907479,11907641,OA565810.1
JAILWY010000016.1.g11430,11906459,11917449,JAILWY010000016.1,11907486,11907596,GAZX01032068.1
JAILWY010000016.1.g11443,12547287,12556243,JAILWY010000016.1,12550120,12550252,OC006852.1
JAILWY010000016.1.g11443,12547287,12556243,JAILWY010000016.1,12550120,12550252,OA564307.1
JAILWY010000016.1.g11460,12749031,12752848,JAILWY010000016.1,12751969,12752051,OB660276.1
JAILWY010000016.1.g11460,12749031,12752848,JAILWY010000016.1,12751969,12752053,OB660039.1
JAILWY010000017.1.g11530,314974,325027,JAILWY010000017.1,323252,323444,GQ886416.1
JAILWY010000017.1.g11536,417903,440900,JAILWY010000017.1,419291,419344,LR899537.1
JAILWY010000017.1.g11628,2228099,2244281,JAILWY010000017.1,2233890,2233950,OE000189.1
JAILWY010000017.1.g11628,2228099,2244281,JAILWY010000017.1,2233891,2233931,OD565058.1
JAILWY010000017.1.g11628,2228099,2244281,JAILWY010000017.1,2229179,2229248,HBDT01038756.1
JAILWY010000017.1.g11628,2228099,2244281,JAILWY010000017.1,2233890,2233950,OE000768.1
JAILWY010000017.1.g11628,2228099,2244281,JAILWY010000017.1,2233890,2233951,OD564307.1
